thresold length_gain area_gain alpha budget solver time total_eca massifs_eca parcs_eca massifs_parcs_eca
3000.000 200.000 0.000 2000.000 30.000 naive_eca_dec_log=0_parallel=1 191 22520.541 16892.628 1754.373 3873.539
3000.000 200.000 0.000 2000.000 30.000 glutton_eca_inc_log=0_parallel=1 5059 22520.541 16892.628 1754.373 3873.539
3000.000 200.000 0.000 2000.000 30.000 glutton_eca_dec_log=0_parallel=1 9149 22520.541 16892.628 1754.373 3873.539
3000.000 200.000 0.000 2000.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 17589 22520.541 16892.628 1754.373 3873.539
3000.000 200.000 0.000 2000.000 35.000 bogo_draws=0_log=0 0 22482.978 16874.301 1753.675 3855.002
3000.000 200.000 0.000 2000.000 35.000 naive_eca_inc_log=0_parallel=1 187 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 35.000 naive_eca_dec_log=0_parallel=1 186 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 35.000 glutton_eca_inc_log=0_parallel=1 5680 22520.553 16892.628 1754.373 3873.552
3000.000 200.000 0.000 2000.000 35.000 glutton_eca_dec_log=0_parallel=1 8758 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 17613 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 40.000 bogo_draws=0_log=0 0 22484.622 16874.383 1753.992 3856.247
3000.000 200.000 0.000 2000.000 40.000 naive_eca_inc_log=0_parallel=1 180 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 40.000 naive_eca_dec_log=0_parallel=1 188 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 40.000 glutton_eca_inc_log=0_parallel=1 6291 22520.553 16892.628 1754.373 3873.552
3000.000 200.000 0.000 2000.000 40.000 glutton_eca_dec_log=0_parallel=1 8317 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 17519 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 45.000 bogo_draws=0_log=0 0 22492.441 16878.408 1753.992 3860.041
3000.000 200.000 0.000 2000.000 45.000 naive_eca_inc_log=0_parallel=1 179 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 45.000 naive_eca_dec_log=0_parallel=1 189 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 45.000 glutton_eca_inc_log=0_parallel=1 6859 22520.553 16892.628 1754.373 3873.552
3000.000 200.000 0.000 2000.000 45.000 glutton_eca_dec_log=0_parallel=1 7876 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 17653 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 50.000 bogo_draws=0_log=0 0 22495.673 16879.166 1754.044 3862.463
3000.000 200.000 0.000 2000.000 50.000 naive_eca_inc_log=0_parallel=1 188 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 50.000 naive_eca_dec_log=0_parallel=1 184 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 50.000 glutton_eca_inc_log=0_parallel=1 7345 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 50.000 glutton_eca_dec_log=0_parallel=1 7265 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 17969 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 55.000 bogo_draws=0_log=0 0 22500.157 16879.505 1754.044 3866.608
3000.000 200.000 0.000 2000.000 55.000 naive_eca_inc_log=0_parallel=1 182 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 55.000 naive_eca_dec_log=0_parallel=1 181 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 55.000 glutton_eca_inc_log=0_parallel=1 7932 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 55.000 glutton_eca_dec_log=0_parallel=1 6750 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 17610 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 60.000 bogo_draws=0_log=0 0 22506.806 16882.827 1754.160 3869.819
3000.000 200.000 0.000 2000.000 60.000 naive_eca_inc_log=0_parallel=1 180 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 60.000 naive_eca_dec_log=0_parallel=1 180 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 60.000 glutton_eca_inc_log=0_parallel=1 8391 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 60.000 glutton_eca_dec_log=0_parallel=1 6168 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 17582 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 65.000 bogo_draws=0_log=0 0 22506.870 16882.827 1754.160 3869.883
3000.000 200.000 0.000 2000.000 65.000 naive_eca_inc_log=0_parallel=1 180 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 65.000 naive_eca_dec_log=0_parallel=1 190 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 65.000 glutton_eca_inc_log=0_parallel=1 8857 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 65.000 glutton_eca_dec_log=0_parallel=1 5605 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 17541 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 70.000 bogo_draws=0_log=0 0 22506.870 16882.827 1754.160 3869.883
3000.000 200.000 0.000 2000.000 70.000 naive_eca_inc_log=0_parallel=1 181 22520.503 16892.628 1754.373 3873.502
3000.000 200.000 0.000 2000.000 70.000 naive_eca_dec_log=0_parallel=1 188 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 70.000 glutton_eca_inc_log=0_parallel=1 9300 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 70.000 glutton_eca_dec_log=0_parallel=1 4927 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 17729 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 75.000 bogo_draws=0_log=0 0 22509.200 16884.456 1754.160 3870.585
3000.000 200.000 0.000 2000.000 75.000 naive_eca_inc_log=0_parallel=1 179 22520.553 16892.628 1754.373 3873.552
3000.000 200.000 0.000 2000.000 75.000 naive_eca_dec_log=0_parallel=1 181 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 75.000 glutton_eca_inc_log=0_parallel=1 9559 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 75.000 glutton_eca_dec_log=0_parallel=1 4191 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 17526 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 80.000 bogo_draws=0_log=0 0 22509.728 16884.456 1754.160 3871.113
3000.000 200.000 0.000 2000.000 80.000 naive_eca_inc_log=0_parallel=1 182 22520.553 16892.628 1754.373 3873.552
3000.000 200.000 0.000 2000.000 80.000 naive_eca_dec_log=0_parallel=1 191 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 80.000 glutton_eca_inc_log=0_parallel=1 9859 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 80.000 glutton_eca_dec_log=0_parallel=1 3449 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 17565 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 85.000 bogo_draws=0_log=0 0 22509.728 16884.456 1754.160 3871.113
3000.000 200.000 0.000 2000.000 85.000 naive_eca_inc_log=0_parallel=1 188 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 85.000 naive_eca_dec_log=0_parallel=1 188 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 85.000 glutton_eca_inc_log=0_parallel=1 10161 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 85.000 glutton_eca_dec_log=0_parallel=1 2622 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 17544 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 90.000 bogo_draws=0_log=0 0 22510.441 16884.470 1754.378 3871.592
3000.000 200.000 0.000 2000.000 90.000 naive_eca_inc_log=0_parallel=1 194 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 90.000 naive_eca_dec_log=0_parallel=1 186 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 90.000 glutton_eca_inc_log=0_parallel=1 10320 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 90.000 glutton_eca_dec_log=0_parallel=1 1798 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 17532 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 95.000 bogo_draws=0_log=0 0 22519.545 16891.700 1754.378 3873.467
3000.000 200.000 0.000 2000.000 95.000 naive_eca_inc_log=0_parallel=1 193 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 95.000 naive_eca_dec_log=0_parallel=1 189 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 95.000 glutton_eca_inc_log=0_parallel=1 10560 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 95.000 glutton_eca_dec_log=0_parallel=1 888 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 17669 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 bogo_draws=0_log=0 0 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 naive_eca_inc_log=0_parallel=1 193 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 naive_eca_dec_log=0_parallel=1 190 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 glutton_eca_inc_log=0_parallel=1 10726 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 glutton_eca_dec_log=0_parallel=1 14 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.000 2000.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 17493 22520.558 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 5.000 bogo_draws=0_log=0 0 22623.867 16867.151 1752.746 3850.482
3000.000 200.000 0.500 2000.000 5.000 naive_eca_inc_log=0_parallel=1 187 22744.514 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 5.000 naive_eca_dec_log=0_parallel=1 186 22743.926 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 5.000 glutton_eca_inc_log=0_parallel=1 1110 22744.514 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 5.000 glutton_eca_dec_log=0_parallel=1 10539 22744.514 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 19227 22744.514 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 10.000 bogo_draws=0_log=0 0 22747.282 16868.578 1752.746 3850.962
3000.000 200.000 0.500 2000.000 10.000 naive_eca_inc_log=0_parallel=1 190 23004.113 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 10.000 naive_eca_dec_log=0_parallel=1 185 23004.113 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 10.000 glutton_eca_inc_log=0_parallel=1 1984 23004.113 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 10.000 glutton_eca_dec_log=0_parallel=1 10296 23004.113 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 20368 23004.113 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 15.000 bogo_draws=0_log=0 0 22907.015 16871.093 1753.613 3851.695
3000.000 200.000 0.500 2000.000 15.000 naive_eca_inc_log=0_parallel=1 185 23238.145 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 15.000 naive_eca_dec_log=0_parallel=1 206 23238.145 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 15.000 glutton_eca_inc_log=0_parallel=1 2773 23238.617 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 15.000 glutton_eca_dec_log=0_parallel=1 10017 23238.617 16865.202 1753.125 3852.220
3000.000 200.000 0.500 2000.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 21766 23238.145 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 20.000 bogo_draws=0_log=0 0 23093.380 16873.547 1753.613 3851.773
3000.000 200.000 0.500 2000.000 20.000 naive_eca_inc_log=0_parallel=1 179 23461.224 16868.852 1753.125 3859.413
3000.000 200.000 0.500 2000.000 20.000 naive_eca_dec_log=0_parallel=1 185 23460.162 16868.852 1753.125 3859.413
3000.000 200.000 0.500 2000.000 20.000 glutton_eca_inc_log=0_parallel=1 3590 23462.131 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 20.000 glutton_eca_dec_log=0_parallel=1 9753 23462.131 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 22819 23462.131 16865.541 1753.125 3856.365
3000.000 200.000 0.500 2000.000 25.000 bogo_draws=0_log=0 0 23250.674 16874.163 1753.613 3852.255
3000.000 200.000 0.500 2000.000 25.000 naive_eca_inc_log=0_parallel=1 184 23655.532 16875.904 1753.177 3861.759
3000.000 200.000 0.500 2000.000 25.000 naive_eca_dec_log=0_parallel=1 189 23656.681 16875.904 1753.177 3861.759
3000.000 200.000 0.500 2000.000 25.000 glutton_eca_inc_log=0_parallel=1 4337 23657.576 16869.054 1753.177 3861.728
3000.000 200.000 0.500 2000.000 25.000 glutton_eca_dec_log=0_parallel=1 9503 23657.576 16869.054 1753.177 3861.728
3000.000 200.000 0.500 2000.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 23982 23657.576 16869.054 1753.177 3861.728
3000.000 200.000 0.500 2000.000 30.000 bogo_draws=0_log=0 0 23428.136 16874.297 1753.675 3855.002
3000.000 200.000 0.500 2000.000 30.000 naive_eca_inc_log=0_parallel=1 182 23842.857 16875.928 1753.177 3862.323
3000.000 200.000 0.500 2000.000 30.000 naive_eca_dec_log=0_parallel=1 190 23842.857 16875.928 1753.177 3862.323
3000.000 200.000 0.500 2000.000 30.000 glutton_eca_inc_log=0_parallel=1 5044 23842.857 16875.928 1753.177 3862.323
3000.000 200.000 0.500 2000.000 30.000 glutton_eca_dec_log=0_parallel=1 9203 23842.857 16875.928 1753.177 3862.323
3000.000 200.000 0.500 2000.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 25122 23842.857 16875.928 1753.177 3862.323
3000.000 200.000 0.500 2000.000 35.000 bogo_draws=0_log=0 0 23585.805 16874.301 1753.675 3855.002
3000.000 200.000 0.500 2000.000 35.000 naive_eca_inc_log=0_parallel=1 179 24011.898 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 35.000 naive_eca_dec_log=0_parallel=1 180 24011.898 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 35.000 glutton_eca_inc_log=0_parallel=1 5682 24012.877 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 35.000 glutton_eca_dec_log=0_parallel=1 8762 24012.877 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 26508 24012.180 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 40.000 bogo_draws=0_log=0 0 23750.143 16874.383 1753.992 3856.247
3000.000 200.000 0.500 2000.000 40.000 naive_eca_inc_log=0_parallel=1 216 24177.688 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 40.000 naive_eca_dec_log=0_parallel=1 212 24172.984 16875.943 1753.396 3862.866
3000.000 200.000 0.500 2000.000 40.000 glutton_eca_inc_log=0_parallel=1 6331 24177.688 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 40.000 glutton_eca_dec_log=0_parallel=1 8465 24177.017 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 27734 24177.688 16875.928 1753.177 3862.387
3000.000 200.000 0.500 2000.000 45.000 bogo_draws=0_log=0 0 23887.358 16878.408 1753.992 3860.041
3000.000 200.000 0.500 2000.000 45.000 naive_eca_inc_log=0_parallel=1 183 24338.280 16876.455 1753.177 3862.992
3000.000 200.000 0.500 2000.000 45.000 naive_eca_dec_log=0_parallel=1 188 24337.956 16875.943 1753.396 3862.866
3000.000 200.000 0.500 2000.000 45.000 glutton_eca_inc_log=0_parallel=1 6874 24338.280 16876.455 1753.177 3862.992
3000.000 200.000 0.500 2000.000 45.000 glutton_eca_dec_log=0_parallel=1 7885 24338.280 16876.455 1753.177 3862.992
3000.000 200.000 0.500 2000.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 29341 24338.280 16876.455 1753.177 3862.992
3000.000 200.000 0.500 2000.000 50.000 bogo_draws=0_log=0 0 24051.760 16879.166 1754.044 3862.463
3000.000 200.000 0.500 2000.000 50.000 naive_eca_inc_log=0_parallel=1 179 24493.544 16876.523 1753.507 3863.649
3000.000 200.000 0.500 2000.000 50.000 naive_eca_dec_log=0_parallel=1 181 24494.478 16876.523 1753.507 3863.649
3000.000 200.000 0.500 2000.000 50.000 glutton_eca_inc_log=0_parallel=1 7404 24494.478 16876.523 1753.507 3863.649
3000.000 200.000 0.500 2000.000 50.000 glutton_eca_dec_log=0_parallel=1 7351 24494.478 16876.523 1753.507 3863.649
3000.000 200.000 0.500 2000.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 29329 24494.478 16876.523 1753.507 3863.649
3000.000 200.000 0.500 2000.000 55.000 bogo_draws=0_log=0 0 24209.831 16879.505 1754.044 3866.608
3000.000 200.000 0.500 2000.000 55.000 naive_eca_inc_log=0_parallel=1 180 24643.608 16876.910 1753.507 3865.695
3000.000 200.000 0.500 2000.000 55.000 naive_eca_dec_log=0_parallel=1 181 24644.658 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 55.000 glutton_eca_inc_log=0_parallel=1 7973 24645.012 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 55.000 glutton_eca_dec_log=0_parallel=1 6797 24644.987 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 30391 24644.987 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 60.000 bogo_draws=0_log=0 0 24372.420 16882.827 1754.160 3869.819
3000.000 200.000 0.500 2000.000 60.000 naive_eca_inc_log=0_parallel=1 181 24790.718 16877.600 1753.507 3869.033
3000.000 200.000 0.500 2000.000 60.000 naive_eca_dec_log=0_parallel=1 181 24792.644 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 60.000 glutton_eca_inc_log=0_parallel=1 8418 24792.101 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 60.000 glutton_eca_dec_log=0_parallel=1 6215 24792.644 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 33045 24792.499 16877.217 1753.507 3867.057
3000.000 200.000 0.500 2000.000 65.000 bogo_draws=0_log=0 0 24567.375 16882.827 1754.160 3869.883
3000.000 200.000 0.500 2000.000 65.000 naive_eca_inc_log=0_parallel=1 194 24936.597 16877.600 1753.507 3869.380
3000.000 200.000 0.500 2000.000 65.000 naive_eca_dec_log=0_parallel=1 184 24937.953 16877.600 1753.507 3869.380
3000.000 200.000 0.500 2000.000 65.000 glutton_eca_inc_log=0_parallel=1 8866 24939.300 16877.600 1753.507 3869.380
3000.000 200.000 0.500 2000.000 65.000 glutton_eca_dec_log=0_parallel=1 5605 24939.300 16877.600 1753.507 3869.380
3000.000 200.000 0.500 2000.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 32913 24939.300 16877.600 1753.507 3869.380
3000.000 200.000 0.500 2000.000 70.000 bogo_draws=0_log=0 0 24747.524 16882.827 1754.160 3869.883
3000.000 200.000 0.500 2000.000 70.000 naive_eca_inc_log=0_parallel=1 178 25080.207 16877.600 1753.507 3869.618
3000.000 200.000 0.500 2000.000 70.000 naive_eca_dec_log=0_parallel=1 183 25080.523 16877.600 1753.507 3869.618
3000.000 200.000 0.500 2000.000 70.000 glutton_eca_inc_log=0_parallel=1 9270 25081.099 16877.600 1753.507 3869.618
3000.000 200.000 0.500 2000.000 70.000 glutton_eca_dec_log=0_parallel=1 4937 25081.099 16877.600 1753.507 3869.618
3000.000 200.000 0.500 2000.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 35266 25081.099 16877.600 1753.507 3869.618
3000.000 200.000 0.500 2000.000 75.000 bogo_draws=0_log=0 0 24939.915 16884.456 1754.160 3870.585
3000.000 200.000 0.500 2000.000 75.000 naive_eca_inc_log=0_parallel=1 180 25219.065 16877.646 1753.507 3869.956
3000.000 200.000 0.500 2000.000 75.000 naive_eca_dec_log=0_parallel=1 187 25219.845 16877.721 1753.507 3870.489
3000.000 200.000 0.500 2000.000 75.000 glutton_eca_inc_log=0_parallel=1 9548 25219.845 16877.721 1753.507 3870.489
3000.000 200.000 0.500 2000.000 75.000 glutton_eca_dec_log=0_parallel=1 4213 25219.845 16877.721 1753.507 3870.489
3000.000 200.000 0.500 2000.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 37545 25219.845 16877.721 1753.507 3870.489
3000.000 200.000 0.500 2000.000 80.000 bogo_draws=0_log=0 0 25120.486 16884.456 1754.160 3871.113
3000.000 200.000 0.500 2000.000 80.000 naive_eca_inc_log=0_parallel=1 179 25353.204 16880.293 1753.507 3871.708
3000.000 200.000 0.500 2000.000 80.000 naive_eca_dec_log=0_parallel=1 180 25353.038 16878.292 1753.507 3871.708
3000.000 200.000 0.500 2000.000 80.000 glutton_eca_inc_log=0_parallel=1 9835 25353.204 16880.293 1753.507 3871.708
3000.000 200.000 0.500 2000.000 80.000 glutton_eca_dec_log=0_parallel=1 3431 25353.204 16880.293 1753.507 3871.708
3000.000 200.000 0.500 2000.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 37511 25353.204 16880.293 1753.507 3871.708
3000.000 200.000 0.500 2000.000 85.000 bogo_draws=0_log=0 0 25327.091 16884.456 1754.160 3871.113
3000.000 200.000 0.500 2000.000 85.000 naive_eca_inc_log=0_parallel=1 179 25477.940 16880.305 1754.373 3872.415
3000.000 200.000 0.500 2000.000 85.000 naive_eca_dec_log=0_parallel=1 186 25479.643 16880.305 1754.373 3872.415
3000.000 200.000 0.500 2000.000 85.000 glutton_eca_inc_log=0_parallel=1 10084 25479.643 16880.305 1754.373 3872.415
3000.000 200.000 0.500 2000.000 85.000 glutton_eca_dec_log=0_parallel=1 2642 25479.643 16880.305 1754.373 3872.415
3000.000 200.000 0.500 2000.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 39426 25479.643 16880.305 1754.373 3872.415
3000.000 200.000 0.500 2000.000 90.000 bogo_draws=0_log=0 0 25491.017 16884.470 1754.378 3871.592
3000.000 200.000 0.500 2000.000 90.000 naive_eca_inc_log=0_parallel=1 178 25588.486 16887.639 1754.373 3873.219
3000.000 200.000 0.500 2000.000 90.000 naive_eca_dec_log=0_parallel=1 182 25590.540 16887.171 1754.373 3873.084
3000.000 200.000 0.500 2000.000 90.000 glutton_eca_inc_log=0_parallel=1 10296 25593.266 16881.934 1754.378 3872.937
3000.000 200.000 0.500 2000.000 90.000 glutton_eca_dec_log=0_parallel=1 1781 25593.266 16881.934 1754.378 3872.937
3000.000 200.000 0.500 2000.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 39336 25591.998 16884.713 1754.378 3873.025
3000.000 200.000 0.500 2000.000 95.000 bogo_draws=0_log=0 0 25631.554 16891.700 1754.378 3873.467
3000.000 200.000 0.500 2000.000 95.000 naive_eca_inc_log=0_parallel=1 178 25701.444 16889.063 1754.378 3873.467
3000.000 200.000 0.500 2000.000 95.000 naive_eca_dec_log=0_parallel=1 183 25701.666 16889.524 1754.378 3873.372
3000.000 200.000 0.500 2000.000 95.000 glutton_eca_inc_log=0_parallel=1 10507 25701.666 16889.524 1754.378 3873.372
3000.000 200.000 0.500 2000.000 95.000 glutton_eca_dec_log=0_parallel=1 876 25701.666 16889.524 1754.378 3873.372
3000.000 200.000 0.500 2000.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 37269 25701.666 16889.524 1754.378 3873.372
3000.000 200.000 0.500 2000.000 100.000 bogo_draws=0_log=0 0 25794.163 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 100.000 naive_eca_inc_log=0_parallel=1 178 25794.163 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 100.000 naive_eca_dec_log=0_parallel=1 201 25794.163 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 100.000 glutton_eca_inc_log=0_parallel=1 10577 25794.163 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 100.000 glutton_eca_dec_log=0_parallel=1 14 25794.163 16892.628 1754.378 3873.552
3000.000 200.000 0.500 2000.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 26359 25794.163 16892.628 1754.378 3873.552
3000.000 30.000 0.000 4000.000 5.000 bogo_draws=0_log=0 0 49096.209 32376.321 3572.856 13147.032
3000.000 30.000 0.000 4000.000 5.000 naive_eca_inc_log=0_parallel=1 181 49109.192 32384.029 3572.856 13152.306
3000.000 30.000 0.000 4000.000 5.000 naive_eca_dec_log=0_parallel=1 186 49108.948 32383.871 3572.856 13152.221
3000.000 30.000 0.000 4000.000 5.000 glutton_eca_inc_log=0_parallel=1 1101 49109.192 32384.029 3572.856 13152.306
3000.000 30.000 0.000 4000.000 5.000 glutton_eca_dec_log=0_parallel=1 10585 49109.192 32384.029 3572.856 13152.306
3000.000 30.000 0.000 4000.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 17279 49109.192 32384.029 3572.856 13152.306
3000.000 30.000 0.000 4000.000 10.000 bogo_draws=0_log=0 0 49096.271 32376.321 3572.856 13147.095
3000.000 30.000 0.000 4000.000 10.000 naive_eca_inc_log=0_parallel=1 180 49114.913 32387.798 3572.856 13154.259
3000.000 30.000 0.000 4000.000 10.000 naive_eca_dec_log=0_parallel=1 177 49115.080 32387.324 3573.115 13154.641
3000.000 30.000 0.000 4000.000 10.000 glutton_eca_inc_log=0_parallel=1 1993 49115.080 32387.324 3573.115 13154.641
3000.000 30.000 0.000 4000.000 10.000 glutton_eca_dec_log=0_parallel=1 10275 49115.080 32387.324 3573.115 13154.641
